Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades
7.1.2021;8,64;8,65;8,26;8,735;8,26;8,645;8,568;3683844;31564620,61;6881
5.1.2021;8,105;8,115;8,32;8,33;8,07;8,15;8,171;2675052;21860388,98;5309
4.1.2021;8,38;8,39;8,20;8,48;8,12;8,36;8,289;2623954;21754150,59;4744
30.12.2020;8,185;8,195;8,22;8,36;8,175;8,175;8,243;1658649;13672669,47;3147
29.12.2020;8,175;8,18;8,055;8,255;7,99;8,195;8,161;2274947;18565703,12;3958
28.12.2020;7,85;7,86;7,795;7,985;7,785;7,885;7,893;1006219;7941016,78;2138
23.12.2020;7,67;7,68;7,675;7,72;7,63;7,695;7,676;1087213;8345316,54;1790
22.12.2020;7,66;7,67;7,48;7,73;7,47;7,675;7,66;1521843;11658183,32;3328
21.12.2020;7,51;7,52;7,56;7,59;7,37;7,52;7,486;2450170;18343033,72;4983
18.12.2020;7,685;7,695;7,70;7,775;7,675;7,70;7,718;1812095;13986743,96;3207
17.12.2020;7,71;7,72;8,00;8,15;7,64;7,70;7,801;3637294;28379835,53;5546
16.12.2020;7,835;7,845;7,555;7,87;7,54;7,87;7,784;2523229;19639016,49;3898
15.12.2020;7,54;7,55;7,485;7,55;7,45;7,545;7,515;1407914;10580479,93;2412
14.12.2020;7,475;7,485;7,40;7,56;7,365;7,50;7,488;2054830;15386745,07;2454
11.12.2020;7,40;7,41;7,30;7,425;7,245;7,415;7,368;1319609;9722683,96;2292
10.12.2020;7,325;7,335;7,325;7,41;7,25;7,325;7,334;1594095;11690455,63;2670
9.12.2020;7,285;7,295;7,48;7,49;7,26;7,285;7,324;2519017;18450068,95;4027
8.12.2020;7,445;7,455;7,40;7,48;7,39;7,475;7,447;1596044;11885536,72;2684
7.12.2020;7,42;7,43;7,47;7,64;7,35;7,41;7,449;2213329;16497345,27;3377
4.12.2020;7,43;7,435;7,33;7,47;7,325;7,46;7,431;1452696;10795548,49;2356
3.12.2020;7,32;7,33;7,28;7,35;7,235;7,325;7,307;1288279;9413170,6;2471
2.12.2020;7,29;7,295;7,305;7,37;7,235;7,27;7,285;1716438;12504781,38;3042
1.12.2020;7,30;7,305;7,50;7,50;7,285;7,305;7,338;2555199;18749244,58;3668
30.11.2020;7,495;7,505;7,28;7,51;7,205;7,50;7,436;5517653;41035917,81;4896
27.11.2020;7,285;7,295;7,185;7,34;7,16;7,32;7,285;1608554;11717655,33;2128
26.11.2020;7,16;7,17;7,05;7,19;7,05;7,185;7,149;1121387;8016341,66;2010
25.11.2020;7,075;7,085;7,16;7,30;7,045;7,08;7,122;1936349;13791142,86;3639
24.11.2020;7,095;7,11;7,01;7,21;6,99;7,10;7,093;2457043;17427733,96;4112
23.11.2020;7,00;7,01;6,77;7,085;6,73;6,99;6,981;2295519;16026911,31;3522
20.11.2020;6,77;6,775;6,635;6,90;6,635;6,795;6,809;2317127;15775902,63;3643
19.11.2020;6,625;6,635;6,66;6,68;6,61;6,63;6,64;2103848;13969734,6;2735
18.11.2020;6,725;6,73;6,64;6,745;6,585;6,725;6,70;1565488;10488895,25;2463
17.11.2020;6,63;6,64;6,76;6,805;6,63;6,64;6,671;2128317;14197809,08;2693
16.11.2020;6,75;6,765;6,70;6,795;6,645;6,775;6,745;1962264;13234976,35;3002
13.11.2020;6,675;6,685;6,66;6,775;6,64;6,66;6,685;1843770;12325016,2;2964
12.11.2020;6,73;6,74;6,60;6,83;6,55;6,73;6,715;3310685;22230387,14;4924
11.11.2020;6,61;6,62;6,65;6,72;6,425;6,615;6,568;2686878;17645261,66;5138
10.11.2020;6,58;6,59;6,29;6,60;6,29;6,59;6,504;4593067;29869730,37;7098
9.11.2020;6,32;6,335;6,15;6,37;6,10;6,32;6,237;4119200;25686675,04;5987
6.11.2020;6,045;6,055;6,165;6,165;6,02;6,025;6,051;3491197;21126008,82;3245
5.11.2020;6,155;6,17;6,225;6,25;6,135;6,165;6,171;2714387;16751510,67;2987
4.11.2020;6,15;6,155;6,02;6,165;5,905;6,165;6,101;2209492;13479818,67;2889
3.11.2020;6,135;6,145;6,165;6,245;6,105;6,115;6,161;3015998;18584655,15;3693
2.11.2020;6,095;6,105;6,05;6,24;6,005;6,105;6,143;3602981;22129912,89;4432
30.10.2020;6,03;6,04;5,77;6,12;5,69;6,045;6,00;4094836;24557154,46;5280
29.10.2020;5,815;5,825;5,85;5,90;5,665;5,815;5,801;5739435;33309650,05;5623
28.10.2020;5,90;5,91;5,90;6,12;5,64;5,90;5,879;10160631;59769473,94;14277
27.10.2020;6,55;6,565;6,62;6,63;6,54;6,56;6,577;2342392;15406218,59;3473
26.10.2020;6,625;6,635;6,68;6,695;6,595;6,605;6,637;2454970;16293674,41;3752
23.10.2020;6,745;6,755;6,52;6,76;6,49;6,755;6,689;2512086;16803774,26;3743
22.10.2020;6,515;6,53;6,625;6,65;6,485;6,515;6,542;2751488;18002053,95;3552
21.10.2020;6,61;6,615;6,75;6,75;6,605;6,625;6,67;2027806;13524815,45;3112
20.10.2020;6,695;6,705;6,74;6,75;6,655;6,70;6,70;1657528;11105215,54;2486
19.10.2020;6,715;6,725;6,86;6,905;6,605;6,73;6,71;2540572;17045937,44;3921
16.10.2020;6,84;6,85;6,58;6,885;6,555;6,85;6,789;3901444;26481211,34;5111
15.10.2020;6,525;6,535;6,49;6,55;6,33;6,55;6,459;3633579;23468915,79;4236
14.10.2020;6,53;6,535;6,36;6,545;6,35;6,545;6,477;2531203;16392951,24;3549
13.10.2020;6,35;6,36;6,27;6,42;6,235;6,345;6,35;2588636;16439932,9;3893
12.10.2020;6,275;6,285;6,125;6,29;6,075;6,27;6,232;2559875;15953723,76;3689
9.10.2020;6,035;6,04;6,045;6,135;6,035;6,07;6,076;2528424;15362497,65;3125
8.10.2020;6,01;6,02;5,96;6,045;5,935;6,015;6,005;2128268;12782382,67;2400
7.10.2020;5,94;5,945;5,92;5,965;5,86;5,93;5,923;2229028;13202165,11;2663
6.10.2020;5,89;5,90;5,985;6,02;5,865;5,885;5,913;2336059;13810837,13;3124
5.10.2020;5,965;5,975;5,90;6,02;5,90;5,95;5,965;1869095;11150532,18;2905
2.10.2020;5,85;5,86;5,90;5,91;5,75;5,86;5,85;1811844;10600112,29;3236
1.10.2020;5,955;5,96;6,05;6,065;5,885;5,945;5,963;3235001;19292141,57;4675
30.9.2020;5,99;6,00;5,885;6,02;5,865;5,995;5,979;4224830;25259282,04;3696
29.9.2020;5,92;5,925;5,975;6,02;5,89;5,905;5,925;2860865;16950509,69;3667
28.9.2020;5,895;5,905;5,945;6,09;5,89;5,92;5,964;3973432;23696049,83;5549
25.9.2020;5,875;5,885;6,10;6,115;5,865;5,885;5,93;3967350;23524700,13;5393
24.9.2020;6,095;6,105;6,07;6,135;5,99;6,085;6,061;2129551;12906453,72;3545
23.9.2020;6,155;6,165;6,235;6,31;6,155;6,16;6,193;2034790;12601991,65;2837
22.9.2020;6,265;6,275;6,17;6,325;6,17;6,265;6,266;2285681;14322161,89;2850
21.9.2020;6,18;6,185;6,44;6,44;6,135;6,16;6,199;2817613;17312666,27;4139
18.9.2020;6,475;6,485;6,43;6,49;6,405;6,46;6,456;5126948;33101183,95;3815
17.9.2020;6,43;6,44;6,42;6,47;6,35;6,43;6,421;1497068;9613119,18;2363
16.9.2020;6,495;6,505;6,515;6,53;6,455;6,49;6,488;1427421;9261135,71;1732
15.9.2020;6,49;6,505;6,59;6,68;6,445;6,495;6,529;1656922;10817882,66;3008
14.9.2020;6,57;6,58;6,67;6,75;6,52;6,57;6,597;1421010;9374020,72;2577
11.9.2020;6,66;6,67;6,65;6,685;6,545;6,665;6,644;1674347;11124968,94;2737
10.9.2020;6,675;6,685;6,61;6,77;6,61;6,675;6,694;3012039;20161617,36;4655
9.9.2020;6,585;6,60;6,29;6,675;6,255;6,59;6,519;3412584;22274485,24;5402
8.9.2020;6,325;6,33;6,40;6,445;6,20;6,32;6,297;3191558;20097094,02;4648
7.9.2020;6,335;6,35;6,20;6,37;6,185;6,335;6,319;2437518;15403205,96;2957
4.9.2020;6,145;6,16;5,90;6,25;5,84;6,18;6,129;3761610;23053442,83;4519
3.9.2020;5,94;5,95;6,165;6,22;5,945;5,95;6,06;2562472;15528956,37;3950
2.9.2020;6,145;6,155;6,155;6,23;6,14;6,145;6,179;2631660;16259693,14;3756
1.9.2020;6,13;6,14;6,215;6,245;6,05;6,15;6,136;2569397;15765124,74;3398
31.8.2020;6,22;6,23;6,25;6,26;6,165;6,215;6,214;2251430;13989862,7;2801
28.8.2020;6,245;6,255;6,31;6,34;6,20;6,255;6,242;1630023;10174337,73;2978
27.8.2020;6,285;6,295;6,285;6,465;6,275;6,30;6,344;2088293;13248373,71;3601
26.8.2020;6,25;6,26;6,19;6,285;6,165;6,285;6,237;3142161;19594367,43;4610
25.8.2020;6,185;6,195;6,23;6,275;6,16;6,215;6,203;2356170;14616943,11;2908
24.8.2020;6,225;6,235;6,195;6,285;6,195;6,22;6,233;1590316;9911624,1;2732
21.8.2020;6,21;6,215;6,275;6,315;6,12;6,195;6,199;1583028;9813324,54;2994
20.8.2020;6,245;6,255;6,37;6,37;6,195;6,245;6,245;1698401;10605794,34;2772
19.8.2020;6,405;6,415;6,25;6,47;6,24;6,425;6,382;1575989;10059578,48;2467
18.8.2020;6,25;6,26;6,30;6,37;6,21;6,255;6,283;2746327;17255164,69;3141
17.8.2020;6,295;6,305;6,22;6,335;6,215;6,295;6,274;1497809;9397080,91;2829
14.8.2020;6,235;6,24;6,35;6,35;6,165;6,215;6,225;2410222;15002674,15;3318
13.8.2020;6,38;6,39;6,40;6,455;6,335;6,38;6,384;1992329;12719644,96;3280
12.8.2020;6,40;6,41;6,32;6,435;6,26;6,41;6,373;2702383;17222972,59;3828
11.8.2020;6,325;6,33;6,15;6,365;6,14;6,325;6,29;3766265;23686368,64;5308
10.8.2020;6,085;6,095;6,14;6,18;6,00;6,09;6,089;4372780;26624181,84;5095
7.8.2020;6,08;6,085;5,69;6,095;5,655;6,075;5,955;8167424;48635480,89;8283
6.8.2020;5,70;5,71;5,67;5,855;5,61;5,655;5,692;13838969;78772966,52;7697
5.8.2020;5,525;5,535;5,59;5,73;5,43;5,53;5,56;5262229;29256309,13;7025
4.8.2020;5,475;5,48;5,635;5,665;5,405;5,445;5,493;3230993;17748023,72;4245
3.8.2020;5,565;5,575;5,51;5,60;5,47;5,58;5,549;2143398;11893902,57;2664
31.7.2020;5,525;5,535;5,60;5,76;5,50;5,50;5,571;5546327;30869443,16;5365
30.7.2020;5,585;5,595;5,705;5,71;5,52;5,565;5,586;2766128;15449412,14;3949
29.7.2020;5,665;5,675;5,465;5,78;5,465;5,665;5,668;4865014;27578525,78;5733
28.7.2020;5,505;5,515;5,47;5,635;5,43;5,49;5,504;4408167;24267364,96;5826
27.7.2020;5,45;5,455;5,50;5,525;5,29;5,445;5,425;6033546;32718121;7251
24.7.2020;5,075;5,09;5,005;5,125;4,968;5,08;5,069;3204770;16245906,84;3668
23.7.2020;5,07;5,08;5,045;5,145;5,03;5,075;5,083;2999580;15246908,12;3057
22.7.2020;5,04;5,05;5,17;5,195;5,025;5,04;5,072;2746500;13930377,42;3774
21.7.2020;5,15;5,165;5,10;5,27;5,085;5,145;5,172;4473673;23146089,31;5429
20.7.2020;5,04;5,05;4,89;5,085;4,864;5,05;5,02;3488612;17512006,62;3859
17.7.2020;4,902;4,906;4,87;5,025;4,85;4,89;4,916;5794323;28482607,27;8170
16.7.2020;4,85;4,854;4,65;4,854;4,592;4,834;4,737;5171683;24502805,35;6225
15.7.2020;4,694;4,698;4,586;4,78;4,568;4,682;4,683;4543798;21277083,04;6961
14.7.2020;4,534;4,54;4,59;4,618;4,47;4,53;4,526;4158430;18821466,2;5341
13.7.2020;4,644;4,65;4,512;4,70;4,51;4,618;4,626;4474622;20702049,85;6022
10.7.2020;4,48;4,484;4,50;4,578;4,426;4,472;4,485;6184047;27733990,86;7971
9.7.2020;4,516;4,52;4,572;4,614;4,492;4,50;4,558;7049941;32149323,27;9719
8.7.2020;4,542;4,548;4,60;4,614;4,438;4,54;4,524;6800618;30762540,47;9562
7.7.2020;4,644;4,65;4,646;4,828;4,612;4,64;4,698;8127063;38181001,44;10833
6.7.2020;4,674;4,68;4,706;4,854;4,624;4,646;4,714;6036103;28452961,67;8536
3.7.2020;4,654;4,66;4,61;4,78;4,576;4,618;4,663;9710891;45282917,78;11822
2.7.2020;4,792;4,80;5,09;5,09;4,636;4,704;4,813;20640387;99243436,11;26616
1.7.2020;4,802;4,826;4,87;5,02;4,74;4,946;4,923;31295395;154046881,77;14150
30.6.2020;4,912;4,92;5,19;5,23;4,848;4,912;4,956;3934556;19501094,98;5048
29.6.2020;5,15;5,155;5,075;5,185;4,944;5,185;5,113;2280766;11658930,95;2885
26.6.2020;5,05;5,065;5,03;5,235;4,978;5,075;5,105;2228443;11378180,45;3670
25.6.2020;4,97;4,99;5,02;5,025;4,886;4,994;4,946;1818472;8994127,22;3272
24.6.2020;5,055;5,065;5,19;5,255;5,05;5,065;5,131;841119;4315969,24;1265
23.6.2020;5,205;5,22;4,972;5,25;4,972;5,21;5,164;1495582;7721483,11;2867
22.6.2020;4,91;4,918;4,924;5,015;4,856;4,912;4,921;1422539;6996153,64;2222
18.6.2020;4,994;5,005;5,12;5,145;4,948;4,948;4,989;2541786;12682843,04;2987
17.6.2020;5,05;5,06;5,22;5,22;5,05;5,105;5,118;1005094;5144201,03;1994
16.6.2020;5,10;5,115;5,015;5,225;5,015;5,13;5,13;1038124;5326068,99;1707
15.6.2020;4,86;4,866;4,65;4,892;4,588;4,866;4,766;1217293;5801288,12;1879
12.6.2020;4,806;4,82;4,69;5,03;4,634;4,814;4,891;1550637;7584605,39;3083
11.6.2020;4,804;4,81;4,98;5,005;4,79;4,806;4,898;1717763;8412286,92;3369
10.6.2020;5,145;5,16;5,20;5,26;5,08;5,11;5,147;1119537;5762207,07;1929
9.6.2020;5,21;5,225;5,24;5,385;5,065;5,20;5,234;2398497;12555898,15;3690
8.6.2020;5,205;5,215;5,075;5,275;5,015;5,215;5,175;1475377;7634160,78;2528
5.6.2020;5,085;5,095;4,96;5,095;4,916;5,075;4,983;1970718;9819276,18;3059
4.6.2020;4,898;4,904;4,93;4,98;4,836;4,916;4,909;1851915;9090882,71;2856
3.6.2020;4,97;4,974;4,808;4,996;4,778;4,99;4,916;1335741;6569188,12;2384
2.6.2020;4,748;4,756;4,73;4,818;4,682;4,73;4,757;1296447;6166932,17;2422
1.6.2020;4,712;4,722;4,69;4,732;4,592;4,70;4,676;1164651;5446057,33;1857
29.5.2020;4,588;4,596;4,558;4,618;4,452;4,618;4,559;2008534;9157098,13;3084
28.5.2020;4,618;4,628;4,65;4,706;4,574;4,596;4,628;1563598;7237000,32;2448
27.5.2020;4,614;4,624;4,56;4,68;4,484;4,622;4,60;2091387;9619506,17;3354
26.5.2020;4,528;4,536;4,35;4,55;4,336;4,55;4,451;2342416;10424220,94;3422
25.5.2020;4,28;4,284;4,25;4,304;4,168;4,278;4,233;1541349;6523528,6;2252
22.5.2020;4,19;4,202;4,15;4,258;4,12;4,194;4,184;2572035;10761222,46;4006
20.5.2020;4,284;4,294;4,05;4,302;3,984;4,302;4,185;2419544;10131599,21;3407
19.5.2020;4,114;4,124;3,90;4,126;3,83;4,12;3,997;2210403;8835063,57;3085
18.5.2020;3,852;3,868;3,71;3,888;3,67;3,888;3,779;1726069;6520277,04;2419
15.5.2020;3,596;3,608;3,572;3,64;3,52;3,62;3,589;1152586;4136692,4;1766
14.5.2020;3,498;3,504;3,558;3,624;3,408;3,484;3,495;2160764;7551190,73;2812
13.5.2020;3,58;3,59;3,572;3,66;3,48;3,598;3,575;2028911;7252714,68;2933
12.5.2020;3,642;3,644;3,746;3,762;3,616;3,62;3,663;3425202;12547807,35;5034
11.5.2020;3,776;3,784;3,93;3,962;3,722;3,74;3,793;2955759;11211133,73;4027
8.5.2020;3,856;3,866;3,64;3,892;3,63;3,856;3,807;3050019;11612673,2;4667
7.5.2020;3,564;3,58;3,65;3,746;3,456;3,534;3,557;3083720;10968727,57;4699
6.5.2020;3,67;3,68;3,694;3,762;3,626;3,66;3,703;1060315;3927790,19;1540
5.5.2020;3,66;3,666;3,70;3,732;3,63;3,67;3,671;1023102;3755469,5;1630
4.5.2020;3,60;3,606;3,692;3,728;3,57;3,606;3,619;1202620;4351975,53;1871
30.4.2020;3,81;3,818;3,90;3,962;3,778;3,81;3,869;2117031;8191023,23;3145
29.4.2020;3,814;3,82;3,68;3,83;3,646;3,824;3,75;1337787;5017158,33;2099
28.4.2020;3,62;3,63;3,54;3,706;3,526;3,62;3,634;1170257;4252078,99;1896
27.4.2020;3,518;3,524;3,54;3,56;3,456;3,536;3,515;890072;3128690,72;1196
24.4.2020;3,452;3,456;3,43;3,488;3,37;3,444;3,444;882873;3040250,22;1509
23.4.2020;3,484;3,49;3,35;3,508;3,346;3,474;3,445;1674753;5767712,07;2153
22.4.2020;3,312;3,318;3,388;3,388;3,264;3,312;3,311;1785480;5912263,08;2507
21.4.2020;3,338;3,348;3,506;3,538;3,312;3,314;3,409;1762415;6007893,58;2732
20.4.2020;3,564;3,57;3,58;3,59;3,506;3,566;3,54;1449824;5130777,53;1979
17.4.2020;3,526;3,532;3,418;3,54;3,41;3,53;3,483;1980944;6898458,67;2961
16.4.2020;3,246;3,248;3,306;3,366;3,18;3,24;3,27;1789470;5851568,93;2791
15.4.2020;3,25;3,254;3,588;3,60;3,246;3,256;3,358;2643415;8879646,03;4051
14.4.2020;3,538;3,55;3,61;3,62;3,486;3,566;3,549;2064469;7324779,07;2673
9.4.2020;3,484;3,494;3,65;3,718;3,484;3,484;3,566;2089537;7449730,73;2779
8.4.2020;3,556;3,562;3,658;3,66;3,45;3,552;3,537;2364457;8362113,18;3585
7.4.2020;3,684;3,69;3,54;3,76;3,528;3,672;3,682;1838908;6774197,16;2436
6.4.2020;3,412;3,42;3,32;3,434;3,288;3,41;3,367;1249466;4205554,48;1706
3.4.2020;3,22;3,226;3,25;3,33;3,204;3,214;3,272;1254392;4104789,3;1450
2.4.2020;3,244;3,248;3,284;3,326;3,142;3,274;3,253;1384641;4504014,35;2054
1.4.2020;3,268;3,274;3,288;3,354;3,234;3,264;3,288;1465316;4817870;2287
31.3.2020;3,381;3,39;3,25;3,48;3,23;3,40;3,368;2127495;7165647,22;3110
30.3.2020;3,162;3,169;3,24;3,25;3,08;3,188;3,148;1905835;6000602,44;2857
27.3.2020;3,213;3,217;3,47;3,499;3,195;3,216;3,293;1574861;5185788,08;1994
26.3.2020;3,431;3,439;3,276;3,451;3,201;3,451;3,31;1685327;5578102,7;2231
25.3.2020;3,314;3,325;3,289;3,498;3,11;3,33;3,302;3345338;11045675,65;4195
24.3.2020;3,091;3,096;3,00;3,10;2,92;3,10;3,016;2003869;6044001,4;2423
23.3.2020;2,83;2,841;2,794;2,888;2,681;2,837;2,789;2938012;8790079,69;3396
20.3.2020;2,91;2,924;3,018;3,092;2,888;2,888;2,976;2494532;7423667,13;3119
19.3.2020;2,87;2,877;2,869;3,025;2,77;2,882;2,876;2229388;6411277,97;3683
18.3.2020;2,855;2,857;3,289;3,29;2,838;2,869;2,991;3431135;10259352,49;5441
17.3.2020;3,28;3,329;3,357;3,371;3,088;3,313;3,226;2422991;7816779,95;3805
16.3.2020;3,265;3,293;3,15;3,324;2,922;3,288;3,087;4070921;12566590,62;6099
13.3.2020;3,236;3,242;3,35;3,503;3,157;3,222;3,323;3640543;12097316,67;5385
12.3.2020;3,24;3,253;3,50;3,52;3,223;3,235;3,385;2575137;8716958,58;3627
11.3.2020;3,801;3,807;3,88;3,993;3,734;3,79;3,84;2483264;9535258,21;4701
10.3.2020;3,839;3,847;3,87;4,033;3,806;3,822;3,918;2688321;10533088,46;4037
9.3.2020;3,839;3,847;3,865;4,022;3,703;3,826;3,909;2802636;10956105,07;4781
6.3.2020;4,147;4,151;4,10;4,185;4,02;4,16;4,118;3110468;12805427;5172
5.3.2020;4,202;4,206;4,563;4,609;4,188;4,206;4,315;2455984;10597092,36;4703
4.3.2020;4,499;4,506;4,66;4,68;4,489;4,532;4,567;1343129;6136387,97;2268
3.3.2020;4,648;4,657;4,80;4,824;4,631;4,631;4,713;2287975;10781683,6;4672
2.3.2020;4,662;4,665;4,80;4,838;4,473;4,693;4,604;3233249;14885552,37;5790
28.2.2020;4,569;4,579;4,43;4,643;4,403;4,596;4,55;2433942;11073883,89;5240
27.2.2020;4,674;4,681;4,793;4,828;4,566;4,655;4,69;2348518;11014803,44;4917
26.2.2020;4,864;4,869;4,628;4,92;4,475;4,886;4,723;3292678;15570341,04;5921
25.2.2020;4,68;4,687;4,83;4,89;4,679;4,708;4,758;1977781;9409336,28;4153
24.2.2020;4,805;4,808;5,056;5,06;4,79;4,811;4,874;2046810;9975830,84;4533
21.2.2020;5,186;5,194;5,214;5,256;5,154;5,20;5,206;728196;3791204,72;1577
20.2.2020;5,246;5,25;5,224;5,308;5,21;5,246;5,255;920869;4839123,63;1885
19.2.2020;5,192;5,198;5,23;5,26;5,138;5,184;5,189;1035532;5372975,77;1986
18.2.2020;5,196;5,204;5,30;5,30;5,164;5,18;5,218;986730;5148676,52;1928
17.2.2020;5,316;5,324;5,34;5,38;5,26;5,324;5,309;693732;3683069,16;1441
14.2.2020;5,32;5,328;5,376;5,416;5,314;5,326;5,372;912113;4899829,47;1980
13.2.2020;5,366;5,368;5,54;5,546;5,326;5,36;5,391;1313471;7081971,45;3302
12.2.2020;5,558;5,568;5,45;5,614;5,416;5,55;5,554;1489143;8270270,7;3031
11.2.2020;5,40;5,408;5,45;5,498;5,354;5,392;5,411;1377456;7452908,65;2870
10.2.2020;5,414;5,42;5,41;5,50;5,288;5,414;5,413;1637765;8864302,2;3562
7.2.2020;5,402;5,408;5,406;5,452;5,288;5,41;5,378;1770694;9522542,8;3983
6.2.2020;5,396;5,406;5,468;5,906;5,34;5,374;5,502;4118206;22664894,69;10080
5.2.2020;5,414;5,42;5,32;5,56;5,27;5,406;5,409;2382011;12889001,63;4762
4.2.2020;5,306;5,31;5,25;5,34;5,22;5,30;5,285;1230528;6503515,6;2614
3.2.2020;5,156;5,164;5,206;5,27;5,11;5,154;5,172;1345719;6958171,96;2891
31.1.2020;5,19;5,202;5,34;5,42;5,156;5,206;5,286;1461402;7727241,13;3188
30.1.2020;5,336;5,344;5,46;5,47;5,318;5,33;5,382;1274489;6858756,57;3000
29.1.2020;5,538;5,546;5,612;5,67;5,508;5,54;5,58;660950;3687956,76;1362
28.1.2020;5,596;5,604;5,60;5,66;5,442;5,582;5,542;957191;5304994,59;1842
27.1.2020;5,594;5,60;5,842;5,842;5,578;5,578;5,663;1274492;7216979,44;2492
24.1.2020;5,95;5,954;5,974;6,006;5,914;5,954;5,95;873002;5193467,64;1711
23.1.2020;5,892;5,90;6,076;6,13;5,872;5,926;5,953;1042092;6203729,78;2236
22.1.2020;6,074;6,082;6,22;6,22;6,062;6,10;6,124;745727;4568249,56;1570
21.1.2020;6,19;6,196;6,27;6,284;6,162;6,196;6,207;919317;5705751,33;1911
20.1.2020;6,31;6,314;6,144;6,344;6,144;6,33;6,289;735169;4624389,42;1558
17.1.2020;6,14;6,142;6,15;6,22;6,108;6,14;6,166;664140;4095951,23;1398
16.1.2020;6,106;6,116;6,054;6,134;6,006;6,134;6,092;586716;3573481,54;1553
15.1.2020;6,02;6,03;6,05;6,084;5,98;6,044;6,033;669476;4039515,9;1460
14.1.2020;6,054;6,06;5,878;6,076;5,866;6,074;6,012;1163745;6995037,18;2124
13.1.2020;5,858;5,864;5,684;5,866;5,684;5,864;5,822;631077;3673406,13;1353
10.1.2020;5,668;5,674;5,696;5,752;5,612;5,676;5,687;658875;3747051,51;1643
9.1.2020;5,62;5,63;5,89;5,93;5,596;5,63;5,711;1044898;5971048,44;2195
8.1.2020;5,776;5,784;5,702;5,834;5,636;5,784;5,771;934614;5393906,42;1919
7.1.2020;5,584;5,592;5,728;5,804;5,528;5,58;5,646;629580;3554245,19;1576
3.1.2020;5,742;5,75;5,806;5,81;5,66;5,742;5,734;549815;3151859,87;1304
2.1.2020;5,83;5,834;5,776;5,966;5,776;5,818;5,876;581073;3414129,84;1536
